Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"46071","2019-02-22 22:05:04","1","12","<deep-learning><image-classification>","0",""
"46072","2019-02-22 23:00:12","1","44","<regression><counts>","0",""
"46076","2019-02-23 05:43:06","2","201","<machine-learning><classification><cross-validation><confusion-matrix><smote>","1",""
"46077","2019-02-23 05:50:59","2","60","<python><pandas>","1",""
"46078","2019-02-23 05:59:32","1","72","<machine-learning>","0",""
"46079","2019-02-23 06:30:46","1","16","<python><numpy><numerical>","0",""
"46087","2019-02-23 09:00:25","1","21","<machine-learning><dataset>","1",""
"46090","2019-02-23 09:16:20","2","82","<python><tensorflow><loss-function><policy-gradients>","0",""
"46092","2019-02-23 10:31:08","2","1178","<machine-learning><python><scikit-learn><clustering><dbscan>","2",""
"46093","2019-02-23 13:23:21","1","148","<neural-network><keras><regression><predictive-modeling>","1",""
"46097","2019-02-23 14:54:42","1","37","<lstm><mini-batch-gradient-descent><reshape>","1",""
"46098","2019-02-23 14:56:32","2","76","<machine-learning><deep-learning><nlp><cnn><convolution>","0",""
"46102","2019-02-23 17:42:24","3","469","<jupyter><anaconda>","2",""
"46103","2019-02-23 17:57:41","0","58","<visualization><data><pca><dimensionality-reduction>","1",""
"46104","2019-02-23 18:30:02","1","66","<career>","1",""
"46105","2019-02-23 19:02:25","1","51","<predictive-modeling>","0",""
"46106","2019-02-23 19:55:38","2","2450","<machine-learning><clustering><k-means><dbscan>","2","0"
"46108","2019-02-23 22:11:53","1","29","<python><time-series><supervised-learning><gradient-descent>","0",""
"46110","2019-02-24 00:09:56","1","35","<neural-network><javascript>","1",""
"46111","2019-02-24 00:21:01","1","677","<python><pandas>","1",""
"46114","2019-02-24 01:20:20","1","66","<machine-learning>","1",""
"46117","2019-02-24 02:50:27","1","7523","<seaborn>","1","1"
"46120","2019-02-24 03:35:16","2","153","<machine-learning><boosting>","1",""
"46124","2019-02-24 07:27:47","5","3636","<keras><prediction><backpropagation><cost-function><methods>","1","1"
"46125","2019-02-24 07:31:12","1","137","<machine-learning><neural-network><deep-learning><keras><convnet>","0",""
"46126","2019-02-24 07:48:01","0","31","<machine-learning><deep-learning><keras><tensorflow><optimization>","0",""
"46128","2019-02-24 08:58:39","2","454","<python><scikit-learn><similarity><graphs><numpy>","2","1"
"57166","2019-08-07 20:56:57","0","34","<machine-learning><scikit-learn><optimization>","1",""
"57170","2019-08-07 21:43:08","0","41","<python><deep-learning><time-series><lstm><forecasting>","1",""
"57171","2019-08-07 21:50:27","1","386","<machine-learning><keras><tensorflow><machine-learning-model>","1",""
"57172","2019-08-07 21:50:32","1","22","<machine-learning><neural-network><deep-learning><convnet>","2",""
"57173","2019-08-07 22:19:28","1","106","<r><training><prediction><finance>","2",""
"57176","2019-08-08 01:20:09","1","44","<neural-network>","3",""
"57177","2019-08-08 02:29:56","0","18","<reinforcement-learning><discounted-reward>","1",""
"57178","2019-08-08 02:56:19","1","36","<python><geospatial>","1",""
"57184","2019-08-08 05:00:22","0","23","<pca><dimensionality-reduction>","1",""
"57185","2019-08-08 05:38:52","3","112","<machine-learning><convnet><image-classification><pytorch>","1","1"
"57190","2019-08-08 06:07:26","0","21","<machine-learning><deep-learning><predictive-modeling><data-science-model>","0",""
"57191","2019-08-08 06:31:30","1","98","<nlp><nltk><stemming>","1",""
"57192","2019-08-08 06:57:49","0","43","<classification><scikit-learn><random-forest><evaluation>","1",""
"57194","2019-08-08 07:15:01","0","89","<python><visualization><correlation><matplotlib><heatmap>","1",""
"57200","2019-08-08 08:39:10","0","132","<machine-learning><python><classification><keras><scikit-learn>","1",""
"57206","2019-08-08 09:35:27","1","317","<feature-selection><regularization><lightgbm>","1","0"
"57220","2019-08-08 10:25:50","2","32","<tensorflow><text-mining><nltk>","0",""
"57224","2019-08-08 10:49:10","0","29","<reinforcement-learning>","0",""
"57225","2019-08-08 11:36:29","1","134","<scikit-learn><random-forest><class-imbalance><grid-search>","1","0"
"57226","2019-08-08 11:53:43","-1","41","<python><visualization><matplotlib>","1",""
"57227","2019-08-08 12:10:19","0","68","<machine-learning>","2",""
"57228","2019-08-08 12:14:33","0","54","<ndcg>","1",""
"57232","2019-08-08 13:01:49","2","16","<python><svm><kernel>","0","0"
"57233","2019-08-08 13:08:26","1","24","<machine-learning><deep-learning><evaluation><object-detection><yolo>","0","2"
"57234","2019-08-08 13:19:42","0","19","<redshift>","1",""
"57236","2019-08-08 14:15:06","0","9","<regression><rbf>","0",""
"57241","2019-08-08 14:44:01","1","21","<probability>","1",""
"57242","2019-08-08 14:44:07","0","45","<python><time-series><visualization><supervised-learning><labels>","0",""
"57243","2019-08-08 15:02:42","0","1541","<python><scikit-learn>","1","0"
"57245","2019-08-08 15:33:39","5","4745","<python><seaborn>","2","2"
"57248","2019-08-08 15:59:38","1","13","<random-forest><decision-trees>","1","0"
"57253","2019-08-08 16:27:50","0","23","<python><time-series><regression><feature-engineering>","0",""
"57254","2019-08-08 17:01:44","1","101","<python><nlp><word2vec><unsupervised-learning><gensim>","1",""
"57255","2019-08-08 17:08:44","4","987","<xgboost><regularization><lightgbm>","2","2"
"57256","2019-08-08 17:25:02","4","152","<random-forest><decision-trees><algorithms>","3",""
"57265","2019-08-08 19:12:55","1","41","<visualization>","2",""
"57267","2019-08-08 19:45:23","4","164","<machine-learning><neural-network><regularization>","2",""
"57271","2019-08-08 20:57:06","1","47","<machine-learning><logistic-regression><regularization>","1",""
"57272","2019-08-08 21:19:15","0","188","<nlp><clustering><dbscan>","1",""
"57273","2019-08-08 21:29:42","0","37","<machine-learning><neural-network><tensorflow>","0",""
"57275","2019-08-08 22:45:18","2","75","<time-series><statistics><similarity><correlation><simulation>","0",""
"57276","2019-08-08 23:09:44","4","48","<cross-validation><model-selection>","1","0"
"57279","2019-08-09 00:02:23","-1","26","<machine-learning><clustering><image-classification>","1",""
"57283","2019-08-09 01:54:07","2","32","<classification><nlp>","0","1"
"57286","2019-08-09 03:24:54","2","107","<lstm><rnn>","1",""
"57288","2019-08-09 05:56:58","0","31","<deep-learning><keras><pytorch>","0",""
"57289","2019-08-09 06:13:26","0","88","<machine-learning><classification><data>","3",""
"57296","2019-08-09 08:12:16","0","59","<probability><math><mathematics>","2",""
"57297","2019-08-09 08:42:56","0","174","<tensorflow>","0",""
"57298","2019-08-09 09:27:51","0","41","<neural-network><cnn><image-classification><cross-validation>","2",""
"57301","2019-08-09 09:35:42","2","16","<lstm><pytorch>","0",""
"57302","2019-08-09 09:46:37","0","54","<machine-learning><feature-selection><data><3d-reconstruction>","1",""
"57310","2019-08-09 10:52:38","1","849","<neural-network><keras><tensorflow><data-science-model>","2",""
"57312","2019-08-09 11:14:46","0","31","<classification><r><clustering>","1",""
"57315","2019-08-09 12:00:27","0","12","<anomaly-detection><normalization>","0",""
"45580","2019-02-14 15:08:51","3","918","<keras><noise>","1",""
"45582","2019-02-14 15:42:36","1","17","<distance>","0",""
"45586","2019-02-14 16:21:35","1","8","<machine-learning><data-mining><decision-trees>","0",""
"45588","2019-02-14 17:05:51","0","19","<dataset><data><project-planning>","0",""
"45589","2019-02-14 17:20:50","1","44","<machine-learning><machine-learning-model>","0",""
"45593","2019-02-14 21:14:15","1","36","<machine-learning><word2vec><pytorch>","0",""
"45596","2019-02-14 23:42:58","1","11","<transfer-learning>","0",""
"45597","2019-02-15 00:27:06","1","99","<time-series><predictive-modeling><prediction><matlab><plotting>","0",""
"45598","2019-02-15 00:29:55","1","58","<neural-network><perceptron><mlp>","0",""
"45600","2019-02-15 05:01:13","3","456","<time-series><lstm><rnn>","1","4"
"45601","2019-02-15 05:39:48","1","22","<cnn><backpropagation>","1",""
"45602","2019-02-15 06:23:24","3","88","<python><pandas>","1",""
"45603","2019-02-15 06:29:42","2","123","<python><deep-learning>","0","1"
"45604","2019-02-15 06:45:37","1","161","<python><keras><tensorflow><lstm>","0",""
"45605","2019-02-15 06:52:37","1","104","<python><nlp><nltk>","1",""
"45607","2019-02-15 07:26:50","0","234","<clustering>","2",""
"45611","2019-02-15 07:54:42","1","24","<machine-learning><neural-network><pytorch>","1",""
"45614","2019-02-15 08:16:30","2","197","<normalization>","1",""
"45615","2019-02-15 08:16:57","3","39","<python><scikit-learn><pandas><descriptive-statistics>","1",""
"45620","2019-02-15 09:03:25","1","38","<neural-network><lstm>","0",""
"45622","2019-02-15 09:48:36","1","34","<python><scikit-learn><random-forest><decision-trees>","0",""
"45624","2019-02-15 10:24:17","2","752","<python><r><data-mining>","1",""
"45625","2019-02-15 10:40:39","1","38","<dataset>","0",""
"45626","2019-02-15 10:52:32","1","53","<lstm><labels>","1",""
"45627","2019-02-15 10:55:46","3","76","<machine-learning><python><scikit-learn><regression><pandas>","1",""
"45628","2019-02-15 11:04:48","1","298","<machine-learning><python><pandas><k-nn>","0",""
"45629","2019-02-15 11:19:08","1","345","<keras><nlp><loss-function>","0",""
"45631","2019-02-15 12:27:50","1","10","<tensorflow>","0",""
"45633","2019-02-15 13:23:17","0","42","<machine-learning><regression>","2",""
"45639","2019-02-15 14:30:18","0","30","<python><deep-learning><numpy>","1",""
"45647","2019-02-15 15:59:49","0","16","<machine-learning><lstm>","0",""
"45648","2019-02-15 16:04:28","1","67","<jupyter><linux>","0",""
"45650","2019-02-15 16:11:23","1","17","<python><neural-network><tensorflow><accuracy>","0",""
"45655","2019-02-15 16:47:01","2","146","<pandas><dataframe><ml>","1",""
"45656","2019-02-15 16:58:56","2","843","<python><pytorch><jupyter>","1",""
"45657","2019-02-15 18:09:57","1","28","<deep-learning><gan><objective-function>","0",""
"45659","2019-02-15 18:37:10","1","255","<reinforcement-learning>","1",""
"45660","2019-02-15 18:39:44","1","198","<machine-learning><bigdata><bias>","0",""
"45661","2019-02-15 20:25:52","2","96","<machine-learning><deep-learning><statistics><generative-models>","1",""
"45831","2019-02-19 17:43:28","1","66","<python><scikit-learn><logistic-regression>","2",""
"45833","2019-02-19 19:34:19","3","2369","<python><keras><cnn><image-classification>","1","3"
"45834","2019-02-19 20:01:13","1","56","<machine-learning><time-series><statistics><lstm><forecasting>","0","2"
"45836","2019-02-19 21:06:12","1","47","<machine-learning><deep-learning><text-mining><ocr>","0","1"
"45837","2019-02-19 16:33:09","1","482","<deep-learning><lstm><xgboost>","1",""
"45838","2019-02-19 21:33:18","0","34","<machine-learning><classification><regression>","0",""
"45839","2019-02-19 22:09:02","1","73","<python><data-mining><k-means>","1",""
"45840","2019-02-19 22:17:03","0","119","<machine-learning><neural-network><convnet>","0",""
"45846","2019-02-20 03:19:07","1","44","<machine-learning><data><accuracy>","1",""
"45849","2019-02-20 04:31:49","1","74","<machine-learning><dataset><training>","2",""
"45850","2019-02-20 04:47:51","1","88","<dataset>","1",""
"45854","2019-02-20 06:19:42","4","1659","<python><text-mining>","2","2"
"45856","2019-02-20 06:30:01","3","461","<machine-learning><python><nlp><nltk><regex>","3","2"
"45858","2019-02-20 07:50:29","0","66","<machine-learning><tensorflow><opencv>","1",""
"45860","2019-02-20 08:31:47","3","951","<machine-learning><classification><cross-validation><pca><smote>","1",""
"45862","2019-02-20 08:56:10","0","65","<machine-learning><machine-learning-model><convolution><image-size><image>","1",""
"45863","2019-02-20 09:33:29","1","32","<deep-learning><cnn><rnn><ocr>","1",""
"45864","2019-02-20 10:07:10","1","599","<keras><loss-function>","1",""
"45865","2019-02-20 10:39:04","1","66","<predictive-modeling><regression><statistics>","1",""
"45867","2019-02-20 10:44:55","2","860","<python><keras><time-series><lstm><recurrent-neural-net>","1",""
"46132","2019-02-24 09:40:40","0","1000","<regression><seaborn>","1","0"
"46135","2019-02-24 11:29:39","1","425","<bayesian-networks><probabilistic-programming>","0",""
"46140","2019-02-24 14:07:59","2","84","<lstm><feature-scaling>","1",""
"46141","2019-02-24 14:28:34","2","71","<career>","1",""
"46145","2019-02-24 16:04:01","0","73","<python><clustering><k-means>","4","1"
"46147","2019-02-24 16:26:45","2","67","<machine-learning><python><deep-learning><recommender-system>","4",""
"46149","2019-02-24 16:48:56","0","4582","<dataframe>","2",""
"46154","2019-02-24 18:01:43","0","46","<machine-learning><cross-validation><performance><sampling><hyperparameter-tuning>","0",""
"46157","2019-02-24 18:40:47","0","273","<r><k-means><categorical-data><excel>","1",""
"46159","2019-02-24 20:14:24","1","71","<neural-network><backpropagation><javascript>","1",""
"46164","2019-02-23 16:58:05","0","1002","<deep-learning><computer-vision><object-recognition>","1",""
"46179","2019-02-25 07:10:34","2","51","<machine-learning><decision-trees>","1",""
"46180","2019-02-25 07:54:56","4","888","<machine-learning><cnn><computer-vision>","1","1"
"46182","2019-02-25 08:36:39","1","1105","<keras><tensorflow>","1",""
"46183","2019-02-25 09:20:05","3","113","<python><pandas>","2",""
"46187","2019-02-25 10:41:10","2","36","<python><pandas>","1",""
"46188","2019-02-25 10:47:42","1","60","<machine-learning><multiclass-classification><multilabel-classification><labels>","0",""
"46189","2019-02-25 10:58:03","1","71","<classification><computer-vision><image-preprocessing>","1",""
"46190","2019-02-25 12:01:13","1","61","<python><neural-network><keras><tensorflow><cnn>","1",""
"46192","2019-02-25 12:17:32","3","97","<classification><keras><nlp><text>","0","1"
"46193","2019-02-25 12:20:07","0","22","<classification><lstm><gradient-descent>","0",""
"46197","2019-02-25 13:22:02","3","34","<probability><bayesian-networks>","1",""
"46201","2019-02-25 13:47:21","1","116","<machine-learning><feature-selection><feature-extraction><correlation>","1",""
"46202","2019-02-25 13:47:48","4","58","<lstm><difference>","1",""
"46203","2019-02-25 14:03:02","2","30","<python><predictive-modeling><data-cleaning><missing-data><data-imputation>","1",""
"46204","2019-02-25 14:05:07","2","26","<classification><predictive-modeling><statistics><algorithms><multiclass-classification>","0",""
"46207","2019-02-25 14:48:44","1","81","<keras><lstm><error-handling>","1","1"
"46208","2019-02-25 14:52:47","1","34","<machine-learning><neural-network>","1",""
"46211","2019-02-25 16:22:37","1","26","<visualization><graphs><tableau>","0",""
"46214","2019-02-25 16:46:48","3","574","<python><visualization><orange><anaconda>","0",""
"46215","2019-02-25 17:19:29","4","1354","<python><neural-network><keras><scikit-learn>","1","1"
"46217","2019-02-25 17:31:49","1","74","<machine-learning><python><scikit-learn><svm><machine-learning-model>","1",""
"46218","2019-02-25 19:07:04","2","446","<scikit-learn><multiclass-classification><encoding>","1",""
"46220","2019-02-25 19:24:18","3","360","<multilabel-classification><confusion-matrix>","1",""
"46225","2019-02-25 20:21:16","1","75","<keras>","0",""
"46228","2019-02-25 20:50:50","3","726","<neural-network><multilabel-classification><mnist>","2",""
"46231","2019-02-25 22:44:39","1","35","<clustering><hierarchical-data-format>","1",""
